"","language","eta","psi","omega","t"
"468","Italian",0.963613799061127,0.826817078650352,0.769412493849367,256
"469","Italian",0.953417541226451,0.829603644114187,0.722172114170149,512
"470","Italian",0.937260896444509,0.814084436921288,0.631832606318638,1024
"471","Italian",0.915856728402973,0.79121971456099,0.530794900907884,2048
"472","Italian",0.891778981796156,0.768804774892055,0.448586918800118,4096
"473","Italian",0.857678801503649,0.735417769713637,0.35458427284723,8192
"474","Italian",0.819499202372417,0.704066538378418,0.290339056358021,16384
"475","Italian",0.775097728763069,0.671094453509814,0.230208242503346,32768
"476","Italian",0.731888163618149,0.644497560980013,0.191561202857983,65536
"477","Italian",0.68923460021819,0.620679868812574,0.150391312468194,131072
"478","Italian",0.65154358040648,0.601642857863826,0.116917617676436,262144
"479","Italian",0.617061790463516,0.584487520979328,0.0814312008705287,524288
"480","Italian",NA,NA,NA,1048576
"481","Italian",NA,NA,NA,2097152
"482","Italian",NA,NA,NA,4194304
"483","Italian",NA,NA,NA,8388608
"484","Georgian",0.998897645733262,0.726101973684211,0.666666666666667,8
"485","Georgian",0.998342511444818,0.766933814716603,0.797475961538462,16
"486","Georgian",0.996832360561025,0.80255893173348,0.824455924041922,32
"487","Georgian",0.992491852980776,0.742779851026475,0.734659545585949,64
"488","Georgian",0.984265907718489,0.696460513040133,0.587370879455634,128
"489","Georgian",0.974198008512285,0.669201004176521,0.511002003688199,256
"490","Georgian",0.959975074868636,0.629475944925174,0.445472839918573,512
"491","Georgian",0.939574247272331,0.587243878037828,0.37000378556595,1024
"492","Georgian",0.915848977071005,0.54943325309918,0.304700394005715,2048
"493","Georgian",0.884054316934944,0.506535399538165,0.236915759935366,4096
"494","Georgian",0.849910033413846,0.474094142944009,0.199460707227483,8192
"495","Georgian",NA,NA,NA,16384
"496","Georgian",NA,NA,NA,32768
"497","Georgian",NA,NA,NA,65536
"498","Georgian",NA,NA,NA,131072
"499","Georgian",NA,NA,NA,262144
"500","Georgian",NA,NA,NA,524288
"501","Georgian",NA,NA,NA,1048576
"502","Georgian",NA,NA,NA,2097152
"503","Georgian",NA,NA,NA,4194304
"504","Georgian",NA,NA,NA,8388608
"505","Kinyarwanda",1,1,1,8
"506","Kinyarwanda",0.998750087683389,0.903462321347716,0.89998001998002,16
"507","Kinyarwanda",0.995509499223567,0.776594988438852,0.774962492735714,32
"508","Kinyarwanda",0.991072472894175,0.759768746174484,0.765829857988878,64
"509","Kinyarwanda",0.983373764102374,0.742873233977211,0.730237870058762,128
"510","Kinyarwanda",0.971095571368565,0.715851013079854,0.653778223394799,256
"511","Kinyarwanda",0.954531767348803,0.696956940227335,0.596412594474439,512
"512","Kinyarwanda",0.935276918131956,0.678696160791437,0.53901329593033,1024
"513","Kinyarwanda",0.910397558327062,0.655156940341176,0.475895266485156,2048
"514","Kinyarwanda",0.881671411608507,0.633541890074068,0.426596270341901,4096
"515","Kinyarwanda",0.847985579962695,0.61011578094231,0.388074353241678,8192
"516","Kinyarwanda",0.81273404308805,0.592800554191782,0.36574612437193,16384
"517","Kinyarwanda",0.775491981708657,0.578753284234887,0.335206727008069,32768
"518","Kinyarwanda",0.741073324728282,0.570519320229957,0.321299048938302,65536
"519","Kinyarwanda",0.707821715724261,0.564744584906288,0.30091396779436,131072
"520","Kinyarwanda",0.676774339673448,0.561484981670891,0.281449473830452,262144
"521","Kinyarwanda",0.648575568214271,0.559986553550085,0.256706363471487,524288
"522","Kinyarwanda",0.62432590191242,0.559990342690626,0.232506350127842,1048576
"523","Kinyarwanda",NA,NA,NA,2097152
"524","Kinyarwanda",NA,NA,NA,4194304
"525","Kinyarwanda",NA,NA,NA,8388608
"526","Kirghiz",0.999714285714286,0.922222222222222,0.911111111111111,8
"527","Kirghiz",0.997738576009719,0.748851409290477,0.740537240537241,16
"528","Kirghiz",0.993098411218097,0.637324663714924,0.631110939384081,32
"529","Kirghiz",0.987840520899495,0.603828156420022,0.612737260527067,64
"530","Kirghiz",0.978400641635054,0.610961735763961,0.591602112839811,128
"531","Kirghiz",0.964850820615748,0.623525645004824,0.56777049495045,256
"532","Kirghiz",0.948697299429659,0.6273378246132,0.543263933419106,512
"533","Kirghiz",0.924484722184217,0.611481460029592,0.485732391762885,1024
"534","Kirghiz",0.898047933629426,0.598116428401191,0.444977215951015,2048
"535","Kirghiz",0.866054601259125,0.581076248560464,0.3825010488938,4096
"536","Kirghiz",0.831976766098728,0.566839375740192,0.331555567379278,8192
"537","Kirghiz",0.794094457464598,0.549629394438784,0.272824669797875,16384
"538","Kirghiz",0.761393709534266,0.538532063030743,0.230847813146226,32768
"539","Kirghiz",NA,NA,NA,65536
"540","Kirghiz",NA,NA,NA,131072
"541","Kirghiz",NA,NA,NA,262144
"542","Kirghiz",NA,NA,NA,524288
"543","Kirghiz",NA,NA,NA,1048576
"544","Kirghiz",NA,NA,NA,2097152
"545","Kirghiz",NA,NA,NA,4194304
"546","Kirghiz",NA,NA,NA,8388608
"547","Latvian",0.999393939393939,0.915151515151515,0.909090909090909,8
"548","Latvian",0.996810465527134,0.835359282918937,0.794389953480863,16
"549","Latvian",0.992689341445639,0.806150890354957,0.768323304692092,32
"550","Latvian",0.985842698397965,0.79517667910061,0.753495333672727,64
"551","Latvian",0.9783108486358,0.80334811154867,0.736055485586866,128
"552","Latvian",0.96921449399382,0.819578107499659,0.739190361816309,256
"553","Latvian",0.959049062588325,0.826472384097458,0.710566366569821,512
"554","Latvian",0.945754275411589,0.822549147242081,0.661329868946888,1024
"555","Latvian",0.928145825145682,0.809189910842812,0.57690430891746,2048
"556","Latvian",0.908662230607176,0.794897187781317,0.517965623278131,4096
"557","Latvian",0.882366326220452,0.77285884623676,0.439183584105122,8192
"558","Latvian",0.852560900973424,0.750432870177833,0.376126883334477,16384
"559","Latvian",NA,NA,NA,32768
"560","Latvian",NA,NA,NA,65536
"561","Latvian",NA,NA,NA,131072
"562","Latvian",NA,NA,NA,262144
"563","Latvian",NA,NA,NA,524288
"564","Latvian",NA,NA,NA,1048576
"565","Latvian",NA,NA,NA,2097152
"566","Latvian",NA,NA,NA,4194304
"567","Latvian",NA,NA,NA,8388608
"568","Maltese",0.998021367521367,0.843101343101343,0.778205128205128,8
"569","Maltese",0.993153409832881,0.726258326644985,0.723090625730377,16
"570","Maltese",0.990973045328221,0.770036005278669,0.791928143694069,32
"571","Maltese",0.980530214058045,0.74492797277319,0.729296141609861,64
"572","Maltese",0.968365603554283,0.741087660074266,0.673018196377219,128
"573","Maltese",0.951163085604564,0.735874245077179,0.618477794836584,256
"574","Maltese",0.931238800627708,0.725778258573765,0.575076915197703,512
"575","Maltese",0.904055750898832,0.706633191563088,0.509784555230006,1024
"576","Maltese",0.873725165459916,0.684326205035549,0.447955848230649,2048
"577","Maltese",0.843632430246838,0.669743341796336,0.38978607657789,4096
"578","Maltese",0.810073172104777,0.654544151399071,0.334360908644245,8192
"579","Maltese",0.778644543502194,0.643429891801386,0.298975405453002,16384
"580","Maltese",0.745794755606033,0.631171240604909,0.251675448803802,32768
"581","Maltese",NA,NA,NA,65536
"582","Maltese",NA,NA,NA,131072
"583","Maltese",NA,NA,NA,262144
"584","Maltese",NA,NA,NA,524288
"585","Maltese",NA,NA,NA,1048576
"586","Maltese",NA,NA,NA,2097152
"587","Maltese",NA,NA,NA,4194304
"588","Maltese",NA,NA,NA,8388608
"589","Mongolian",0.998852813852814,0.65530303030303,0.625,8
"590","Mongolian",0.996784120680079,0.606050396464629,0.597652347652348,16
"591","Mongolian",0.99333834784062,0.640489893393,0.652871305097564,32
"592","Mongolian",0.988579362129366,0.673256488929536,0.706143672439532,64
"593","Mongolian",0.9792985334101,0.65278528026737,0.636701297399413,128
"594","Mongolian",0.967964702203881,0.662625052385494,0.600677823392122,256
"595","Mongolian",0.951864476431271,0.654378050915629,0.538257422906852,512
"596","Mongolian",0.934356689478031,0.64817624955133,0.509057074290507,1024
"597","Mongolian",0.910994483031543,0.633123991008723,0.467718780840019,2048
"598","Mongolian",0.886953625531012,0.626532824158264,0.444576516950316,4096
"599","Mongolian",0.856326922320875,0.613132185374521,0.395917884636752,8192
"600","Mongolian",0.825980406135117,0.604192629502388,0.36381466944375,16384
"601","Mongolian",0.792896935731709,0.59374300490189,0.309473154575119,32768
"602","Mongolian",0.765808101918933,0.588115023353683,0.268598470143543,65536
"603","Mongolian",NA,NA,NA,131072
"604","Mongolian",NA,NA,NA,262144
"605","Mongolian",NA,NA,NA,524288
"606","Mongolian",NA,NA,NA,1048576
"607","Mongolian",NA,NA,NA,2097152
"608","Mongolian",NA,NA,NA,4194304
"609","Mongolian",NA,NA,NA,8388608
"610","Dutch",0.996751483604765,0.817430729601782,0.800595238095238,8
"611","Dutch",0.991751369311833,0.788774351050743,0.720881085224649,16
"612","Dutch",0.985690025461726,0.794889694016919,0.710687878050509,32
"613","Dutch",0.976375952033515,0.816651390563144,0.728214605723325,64
"614","Dutch",0.968022054498296,0.831269975803743,0.749387513290445,128
"615","Dutch",0.956309169496554,0.835468710387226,0.750820875159475,256
"616","Dutch",0.938992537786572,0.826386459910929,0.70201609962838,512
"617","Dutch",0.919955765751985,0.814994814595527,0.651747710767924,1024
"618","Dutch",0.888284590895498,0.786529646544934,0.552739007127086,2048
"619","Dutch",0.853721348265755,0.761882459793737,0.466699841937426,4096
"620","Dutch",0.813416292808412,0.737949587143855,0.387346335783022,8192
"621","Dutch",0.770044983798396,0.715999284252204,0.324160171196622,16384
"622","Dutch",0.729932927085416,0.699940392266027,0.275781532305876,32768
"623","Dutch",0.698895986142019,0.690499567683528,0.249526370466955,65536
"624","Dutch",0.686377038165138,0.692067335100256,0.249711929030007,131072
"625","Dutch",0.686309403528039,0.701924607019548,0.279022983187794,262144
"626","Dutch",NA,NA,NA,524288
"627","Dutch",NA,NA,NA,1048576
"628","Dutch",NA,NA,NA,2097152
"629","Dutch",NA,NA,NA,4194304
"630","Dutch",NA,NA,NA,8388608
"631","Oriya",0.998189189189189,0.666666666666667,0.585714285714286,8
"632","Oriya",0.995875333515654,0.560789610778764,0.562080280830281,16
"633","Oriya",0.984581086479975,0.581121030752716,0.567546293962482,32
"634","Oriya",0.974234846300162,0.624792257060469,0.596521640567787,64
"635","Oriya",0.960640498286627,0.678321028791653,0.5878967241763,128
"636","Oriya",0.943707725704139,0.69000977470889,0.565940548664275,256
"637","Oriya",0.921162298790599,0.687289498603084,0.509545984315985,512
"638","Oriya",0.89440984433862,0.683131135668274,0.46643783237102,1024
"639","Oriya",NA,NA,NA,2048
"640","Oriya",NA,NA,NA,4096
"641","Oriya",NA,NA,NA,8192
"642","Oriya",NA,NA,NA,16384
"643","Oriya",NA,NA,NA,32768
"644","Oriya",NA,NA,NA,65536
"645","Oriya",NA,NA,NA,131072
"646","Oriya",NA,NA,NA,262144
"647","Oriya",NA,NA,NA,524288
"648","Oriya",NA,NA,NA,1048576
"649","Oriya",NA,NA,NA,2097152
"650","Oriya",NA,NA,NA,4194304
"651","Oriya",NA,NA,NA,8388608
"652","Panjabi",0.995812857773622,0.628846153846154,0.648958333333333,8
"653","Panjabi",0.991580207569956,0.610233554258719,0.627435936156866,16
"654","Panjabi",0.985394396945772,0.59612452756575,0.635599275117171,32
"655","Panjabi",0.971818268579796,0.568119481927644,0.639484508595479,64
"656","Panjabi",NA,NA,NA,128
"657","Panjabi",NA,NA,NA,256
"658","Panjabi",NA,NA,NA,512
"659","Panjabi",NA,NA,NA,1024
"660","Panjabi",NA,NA,NA,2048
"661","Panjabi",NA,NA,NA,4096
"662","Panjabi",NA,NA,NA,8192
"663","Panjabi",NA,NA,NA,16384
"664","Panjabi",NA,NA,NA,32768
"665","Panjabi",NA,NA,NA,65536
"666","Panjabi",NA,NA,NA,131072
"667","Panjabi",NA,NA,NA,262144
"668","Panjabi",NA,NA,NA,524288
"669","Panjabi",NA,NA,NA,1048576
"670","Panjabi",NA,NA,NA,2097152
"671","Panjabi",NA,NA,NA,4194304
"672","Panjabi",NA,NA,NA,8388608
"673","Polish",0.998585858585859,0.847934472934473,0.72962962962963,8
"674","Polish",0.992016516636526,0.734534792270939,0.716617707689136,16
"675","Polish",0.986507569097202,0.734538064496934,0.733419024966543,32
"676","Polish",0.979228269762393,0.7388242106304,0.751289722169545,64
"677","Polish",0.971359051097146,0.770373688249635,0.772300450655659,128
"678","Polish",0.963210505733424,0.78885696372275,0.753270765552661,256
"679","Polish",0.952833933278161,0.792375195616146,0.704594375998179,512
"680","Polish",0.9381000052848,0.781641334375709,0.630124839050466,1024
"681","Polish",0.919854642216367,0.767002226871209,0.543578263135747,2048
"682","Polish",0.898632006307191,0.749872290923657,0.466801457648871,4096
"683","Polish",0.870822672961577,0.726312019736932,0.384448881437135,8192
"684","Polish",0.840157483422758,0.7035205865295,0.322866656922662,16384
"685","Polish",0.80473069362171,0.678719175534057,0.258720436717874,32768
"686","Polish",0.773295847199609,0.66101847200515,0.216399597796858,65536
"687","Polish",0.747770530162376,0.648391130942274,0.188136586854042,131072
"688","Polish",0.731382796502491,0.64246101272957,0.176443239673868,262144
"689","Polish",0.724034036397314,0.641291882944369,0.175045502795212,524288
"690","Polish",NA,NA,NA,1048576
"691","Polish",NA,NA,NA,2097152
"692","Polish",NA,NA,NA,4194304
"693","Polish",NA,NA,NA,8388608
"694","Portuguese",0.996572883622226,0.766946745093198,0.70093537414966,8
"695","Portuguese",0.990039953153804,0.730122369242356,0.704872028697185,16
"696","Portuguese",0.978493828486303,0.692417650121728,0.674959139041723,32
"697","Portuguese",0.965681086925412,0.735202865589922,0.720175671683904,64
"698","Portuguese",0.953642494517363,0.765642403678461,0.729284007001898,128
"699","Portuguese",0.941879038377167,0.788089848156852,0.695310417789738,256
"700","Portuguese",0.926006679135936,0.787596829753435,0.621107633814618,512
"701","Portuguese",0.906637904448424,0.778164028049803,0.535595870742236,1024
"702","Portuguese",0.882510506106214,0.764109811191067,0.471977454551203,2048
"703","Portuguese",0.857281554708284,0.751244845006847,0.426280577132778,4096
"704","Portuguese",0.826141389402302,0.735043851477717,0.369543951656544,8192
"705","Portuguese",0.794551786810056,0.720677247092474,0.331947558025221,16384
"706","Portuguese",0.759066254859523,0.704052359988443,0.281257742182547,32768
"707","Portuguese",0.727937293074596,0.691904784639713,0.243710242696571,65536
"708","Portuguese",0.702569039432449,0.682451525925815,0.214631093536975,131072
"709","Portuguese",0.692756526318448,0.679984340373819,0.207715235415863,262144
"710","Portuguese",NA,NA,NA,524288
"711","Portuguese",NA,NA,NA,1048576
"712","Portuguese",NA,NA,NA,2097152
"713","Portuguese",NA,NA,NA,4194304
"714","Portuguese",NA,NA,NA,8388608
"715","Romansh",0.99912987012987,0.921028971028971,0.869047619047619,8
"716","Romansh",0.996420820048302,0.852293895045696,0.806485537254768,16
"717","Romansh",0.992616100100502,0.834317005269712,0.822206822672625,32
"718","Romansh",0.985039867349891,0.787115071590782,0.771180762229365,64
"719","Romansh",0.974309102272169,0.786696931177366,0.732116943065945,128
"720","Romansh",0.965563916615647,0.807104269727321,0.733431143410756,256
"721","Romansh",0.950520238966856,0.80010511247361,0.685907723101527,512
"722","Romansh",0.930025738131119,0.783383074954999,0.618164124990971,1024
"723","Romansh",0.908561927435882,0.770501825700168,0.56320482919508,2048
"724","Romansh",0.88140498736455,0.753367408108537,0.497583073645073,4096
"725","Romansh",0.852622821859886,0.738242225182573,0.427770118980654,8192
"726","Romansh",0.82384359726815,0.725734050227857,0.370580166317812,16384
"727","Romansh",0.789677776215645,0.709361025730008,0.313709304735357,32768
"728","Romansh",NA,NA,NA,65536
"729","Romansh",NA,NA,NA,131072
"730","Romansh",NA,NA,NA,262144
"731","Romansh",NA,NA,NA,524288
"732","Romansh",NA,NA,NA,1048576
"733","Romansh",NA,NA,NA,2097152
"734","Romansh",NA,NA,NA,4194304
"735","Romansh",NA,NA,NA,8388608
"736","Romanian",0.994476615714548,0.552088989441931,0.526190476190476,8
"737","Romanian",0.990699963700757,0.648380862328828,0.63368072800965,16
"738","Romanian",0.98128602071509,0.676727563992863,0.657808466546055,32
"739","Romanian",0.964724855317556,0.641445221176624,0.613849333259601,64
"740","Romanian",0.941187960782416,0.654281113270317,0.599505767834008,128
"741","Romanian",0.919389270405842,0.668446657582418,0.583689709148752,256
"742","Romanian",0.893444340069435,0.676220884220003,0.55748567141226,512
"743","Romanian",0.865584223696824,0.674589645731875,0.514906062538146,1024
"744","Romanian",0.835341087247839,0.670470008806663,0.474847697810609,2048
"745","Romanian",0.805993881691642,0.66750179533854,0.424273170508783,4096
"746","Romanian",0.777293945857044,0.663059371887855,0.373891226536028,8192
"747","Romanian",0.747620966217821,0.657328237553116,0.316034514719135,16384
"748","Romanian",0.71788657865595,0.650435026715867,0.270526615141689,32768
"749","Romanian",NA,NA,NA,65536
"750","Romanian",NA,NA,NA,131072
"751","Romanian",NA,NA,NA,262144
"752","Romanian",NA,NA,NA,524288
"753","Romanian",NA,NA,NA,1048576
"754","Romanian",NA,NA,NA,2097152
"755","Romanian",NA,NA,NA,4194304
"756","Romanian",NA,NA,NA,8388608
"757","Russian",0.998960161578583,0.913589173155358,0.821212121212121,8
"758","Russian",0.997670828538214,0.899455351927322,0.870255969520675,16
"759","Russian",0.995019084306307,0.8444571356227,0.837923186504906,32
"760","Russian",0.988370479620118,0.816115622712789,0.796035515548198,64
"761","Russian",0.9818637142911,0.825469303720485,0.752502168458996,128
"762","Russian",0.970785781252743,0.805035728153679,0.678471317527781,256
"763","Russian",0.954684406619629,0.775166009425217,0.572711560290371,512
"764","Russian",0.933472480945676,0.743232462524417,0.479316398585672,1024
"765","Russian",0.907129583135803,0.71099788605457,0.395676815390207,2048
"766","Russian",0.874075952862226,0.675446980119534,0.321366110795133,4096
"767","Russian",0.840038398883887,0.648028535085317,0.270131903243723,8192
"768","Russian",0.799927751315278,0.617201562015023,0.214060070185118,16384
"769","Russian",0.759094642951296,0.589926882939265,0.173280257878009,32768
"770","Russian",0.720892113424501,0.568545270823566,0.14768092820421,65536
"771","Russian",0.68672917031006,0.553150229958163,0.133772250135362,131072
"772","Russian",0.660804525598933,0.545428343691266,0.132884014955342,262144
"773","Russian",0.644245106241448,0.543161155814564,0.13703119235367,524288
"774","Russian",NA,NA,NA,1048576
"775","Russian",NA,NA,NA,2097152
"776","Russian",NA,NA,NA,4194304
"777","Russian",NA,NA,NA,8388608
"778","Yakut",0.999830508474576,0.932692307692308,0.916666666666667,8
"779","Yakut",0.998542431523343,0.672383511063655,0.663003663003663,16
"780","Yakut",0.994734133569145,0.588666960966824,0.604025920861468,32
"781","Yakut",0.989615147373102,0.610537770872721,0.63406689238962,64
"782","Yakut",0.982177817279537,0.605648223936994,0.598333699201866,128
"783","Yakut",0.970440600834065,0.609124510303147,0.568993701279927,256
"784","Yakut",0.95482406011734,0.610472938449757,0.544280628552327,512
"785","Yakut",0.933425476958258,0.599452821389995,0.500018922963697,1024
"786","Yakut",0.910516797223018,0.598115312191323,0.478316577917958,2048
"787","Yakut",0.879767365318596,0.584219448455863,0.426525720095935,4096
"788","Yakut",0.84905387793359,0.578738078816276,0.404802021127025,8192
"789","Yakut",0.811495135779743,0.565820526089149,0.366068096902722,16384
"790","Yakut",NA,NA,NA,32768
"791","Yakut",NA,NA,NA,65536
"792","Yakut",NA,NA,NA,131072
"793","Yakut",NA,NA,NA,262144
"794","Yakut",NA,NA,NA,524288
"795","Yakut",NA,NA,NA,1048576
"796","Yakut",NA,NA,NA,2097152
"797","Yakut",NA,NA,NA,4194304
"798","Yakut",NA,NA,NA,8388608
"799","Slovenian",0.998287786774629,0.902777777777778,0.858730158730159,8
"800","Slovenian",0.994607360970425,0.82239894475674,0.802855629219266,16
"801","Slovenian",0.989406658114286,0.792864799091412,0.790855798622238,32
"802","Slovenian",0.982090983068331,0.791340883666078,0.792734624527697,64
"803","Slovenian",0.969855603220609,0.765199422427549,0.747809786480616,128
"804","Slovenian",0.955288146873761,0.756647733219581,0.68515219807237,256
"805","Slovenian",0.940054774524911,0.753222251282185,0.632741616084387,512
"806","Slovenian",0.921623074995529,0.744665744022553,0.556094840855879,1024
"807","Slovenian",0.900763988178971,0.733492820915937,0.480486632087562,2048
"808","Slovenian",0.877335283375214,0.719900867264664,0.409628055537713,4096
"809","Slovenian",0.850464165496295,0.70354706820029,0.346904288031972,8192
"810","Slovenian",0.820268298676851,0.685007476891353,0.283319735555507,16384
"811","Slovenian",NA,NA,NA,32768
"812","Slovenian",NA,NA,NA,65536
"813","Slovenian",NA,NA,NA,131072
"814","Slovenian",NA,NA,NA,262144
"815","Slovenian",NA,NA,NA,524288
"816","Slovenian",NA,NA,NA,1048576
"817","Slovenian",NA,NA,NA,2097152
"818","Slovenian",NA,NA,NA,4194304
"819","Slovenian",NA,NA,NA,8388608
"820","Spanish",0.997885392626311,0.909937181528853,0.855072463768116,8
"821","Spanish",0.991862150455221,0.831113618142396,0.776779940489618,16
"822","Spanish",0.987400845729212,0.839322861556315,0.820984336220143,32
"823","Spanish",0.977803009715224,0.829855954173378,0.815006519682778,64
"824","Spanish",0.97015695736428,0.847241123601288,0.831826725294202,128
"825","Spanish",0.960940450233786,0.853210135844974,0.810703332781592,256
"826","Spanish",0.947217746364174,0.844521975151594,0.721348523145805,512
"827","Spanish",0.929484125887757,0.825429136146064,0.611248736372324,1024
"828","Spanish",0.905206966644232,0.798431452647906,0.485576967286433,2048
"829","Spanish",0.876939668283065,0.769959184968976,0.399334105319271,4096
"830","Spanish",0.839980298971983,0.73561271566758,0.31516588558954,8192
"831","Spanish",0.798838560708092,0.702960748992677,0.252998570895434,16384
"832","Spanish",0.753782385082208,0.671227055747227,0.199017249430178,32768
"833","Spanish",0.709116332106781,0.643563604093016,0.154951908554816,65536
"834","Spanish",0.669426867718641,0.621666565363799,0.123233751206231,131072
"835","Spanish",0.63149481714979,0.602164371797249,0.0937481151768482,262144
"836","Spanish",0.598236517402235,0.586097820657161,0.072596462454724,524288
"837","Spanish",0.568547875862507,0.571977956900159,0.0510655226913185,1048576
"838","Spanish",NA,NA,NA,2097152
"839","Spanish",NA,NA,NA,4194304
"840","Spanish",NA,NA,NA,8388608
"841","Swedish",0.995010269375189,0.721742318633347,0.618103448275862,8
"842","Swedish",0.984227622985176,0.610050439086292,0.50822685570083,16
"843","Swedish",0.972514548238753,0.618909988913545,0.520608135007227,32
"844","Swedish",0.955924223165247,0.626309998404557,0.542115777464166,64
"845","Swedish",0.942965461433476,0.692544331829227,0.629353466197814,128
"846","Swedish",0.923257377186234,0.715180371679311,0.650198560564895,256
"847","Swedish",0.904049522986047,0.734843014773623,0.63887098405782,512
"848","Swedish",0.882876921669733,0.743881675957962,0.593962173453255,1024
"849","Swedish",0.862942722764841,0.751362622332359,0.539850517446643,2048
"850","Swedish",0.840116869348326,0.751983219076702,0.474627298950484,4096
"851","Swedish",0.813438486786006,0.747748275569683,0.410187326257214,8192
"852","Swedish",0.78898440512662,0.745474316971522,0.360590766664415,16384
"853","Swedish",0.766663904030312,0.742115310049387,0.307112827574233,32768
"854","Swedish",NA,NA,NA,65536
"855","Swedish",NA,NA,NA,131072
"856","Swedish",NA,NA,NA,262144
"857","Swedish",NA,NA,NA,524288
"858","Swedish",NA,NA,NA,1048576
"859","Swedish",NA,NA,NA,2097152
"860","Swedish",NA,NA,NA,4194304
"861","Swedish",NA,NA,NA,8388608
"862","Tamil",0.998364797223778,0.71875,0.638194444444444,8
"863","Tamil",0.990742168102973,0.526413755085196,0.476744522172911,16
"864","Tamil",0.979601546604717,0.461017328158516,0.467489189818406,32
"865","Tamil",0.960767504385821,0.464081289279398,0.466826762005007,64
"866","Tamil",0.940421453680811,0.49145624926448,0.483280191631278,128
"867","Tamil",0.915605258656885,0.507735400522829,0.477030478910989,256
"868","Tamil",0.889271509196911,0.533001542753999,0.466116467362812,512
"869","Tamil",0.859908590399386,0.545667042000186,0.418577111308505,1024
"870","Tamil",0.830494268198246,0.550878642393263,0.347363642443738,2048
"871","Tamil",0.811073219604989,0.558331894291066,0.301227728750404,4096
"872","Tamil",NA,NA,NA,8192
"873","Tamil",NA,NA,NA,16384
"874","Tamil",NA,NA,NA,32768
"875","Tamil",NA,NA,NA,65536
"876","Tamil",NA,NA,NA,131072
"877","Tamil",NA,NA,NA,262144
"878","Tamil",NA,NA,NA,524288
"879","Tamil",NA,NA,NA,1048576
"880","Tamil",NA,NA,NA,2097152
"881","Tamil",NA,NA,NA,4194304
"882","Tamil",NA,NA,NA,8388608
"883","Tatar",0.99924358974359,0.810606060606061,0.783333333333333,8
"884","Tatar",0.99820983023811,0.699471970449259,0.704326923076923,16
"885","Tatar",0.993944978093043,0.553729196047319,0.553537325168904,32
"886","Tatar",0.987611516817257,0.540209092242144,0.54607205879702,64
"887","Tatar",0.980404932302788,0.582464733196831,0.572150977786241,128
"888","Tatar",0.970098394606105,0.611949517281302,0.581010025941501,256
"889","Tatar",0.95428879265039,0.613433541606658,0.551691075700151,512
"890","Tatar",0.936855265105462,0.616984070348206,0.53628154170839,1024
"891","Tatar",0.913840374834208,0.613867250767118,0.504356405758413,2048
"892","Tatar",0.88846988288441,0.610298258059922,0.472489308481515,4096
"893","Tatar",0.861844569151852,0.608814568903793,0.441168698081065,8192
"894","Tatar",0.831530428389582,0.604371693792154,0.396199486115876,16384
"895","Tatar",0.802700673365067,0.602664776436142,0.361106133946047,32768
"896","Tatar",0.775032864675539,0.601651429766343,0.320638727525941,65536
"897","Tatar",0.750049598456594,0.59954855979176,0.275928563761471,131072
"898","Tatar",NA,NA,NA,262144
"899","Tatar",NA,NA,NA,524288
"900","Tatar",NA,NA,NA,1048576
"901","Tatar",NA,NA,NA,2097152
"902","Tatar",NA,NA,NA,4194304
"903","Tatar",NA,NA,NA,8388608
"904","Turkish",0.998466386554622,0.754142409314823,0.708333333333333,8
"905","Turkish",0.996176338276689,0.686917053071317,0.686509918652776,16
"906","Turkish",0.992162172256629,0.638169783333457,0.640820121003457,32
"907","Turkish",0.986382225106702,0.667918741979361,0.65714037705443,64
"908","Turkish",0.978238396964062,0.69987420238328,0.65254008850503,128
"909","Turkish",0.965396714365938,0.705726537198988,0.619831265976497,256
"910","Turkish",0.950807100109708,0.702486192163327,0.579179804736622,512
"911","Turkish",0.927922578158602,0.677151758496054,0.493813691374285,1024
"912","Turkish",0.904092418077748,0.664477643248793,0.441428096484313,2048
"913","Turkish",0.870345738548765,0.636241296429739,0.364790317068811,4096
"914","Turkish",0.836396061979611,0.617056109720678,0.314376695535529,8192
"915","Turkish",0.799057325299284,0.596844872500409,0.268093043565075,16384
"916","Turkish",0.767436940732191,0.58421501829795,0.227773252494237,32768
"917","Turkish",0.753455749216042,0.582736864029025,0.212931843636163,65536
"918","Turkish",NA,NA,NA,131072
"919","Turkish",NA,NA,NA,262144
"920","Turkish",NA,NA,NA,524288
"921","Turkish",NA,NA,NA,1048576
"922","Turkish",NA,NA,NA,2097152
"923","Turkish",NA,NA,NA,4194304
"924","Turkish",NA,NA,NA,8388608
"925","Ukrainian",0.99828284802293,0.830578431372549,0.816666666666667,8
"926","Ukrainian",0.996164903410813,0.778358869537017,0.750861792528459,16
"927","Ukrainian",0.993981750540543,0.793855142342582,0.800684341890133,32
"928","Ukrainian",0.990254620811358,0.797393894241342,0.799252789022902,64
"929","Ukrainian",0.985636123044331,0.828106454864237,0.820989241108808,128
"930","Ukrainian",0.977266403420242,0.831383690712372,0.783995637557777,256
"931","Ukrainian",0.968657496085541,0.83026758459362,0.72077748378322,512
"932","Ukrainian",0.955696441177497,0.814363910920054,0.633573572309553,1024
"933","Ukrainian",0.940660137866417,0.798290838012489,0.552243851102129,2048
"934","Ukrainian",0.916449210967254,0.766226672385743,0.438927041044566,4096
"935","Ukrainian",0.888033812335555,0.734812319345228,0.341786851705873,8192
